Moment,Reaction,Offensiveness,Responsibility
"While discussing the University President’s postdoc minority program, comments showed an implicit assumption that the candidates will be of lower quality.","Screw that, get a clue and understand girls can code too.",-0.623105626,1.854248689
"You are a young faculty member, and students often mistake you for the TA on the first day of class when you’re co-teaching with a more senior colleague.  ","Oh, I didn't expect that!",0.183503419,1.854248689
"You are a female faculty member with very young children. Despite never seeming to ask male colleagues with young children a similar question, one faculty member has once again asked you “Who is taking care of your children?” ","Say, ""I'll be right back."" Lie.",-0.25,-0.311552813
"You are a member of a faculty committee discussing PhD student salaries. The salaries for male PhD students' spouses are not mentioned when discussing their stipend and scholarship, but the salaries of female PhD students’ spouses are.",Hide in the bathroom until it all blows over.,0.209005551,0
"You are a graduate student and you say to your office mate, ""It looks like we'll be having a 3rd graduate student in our office; he's from China."" Your office mate says, ""Yes, he can have the desk next to you! I probably won't be able to understand a word he says. I'm too busy to be interpreting all the time.""",That's not a fair assumption at all.,-0.346640106,0.107640583
"You are in the audience at a talk given by a very popular faculty member. He makes several remarks on the kind of things you can get if you have your own business: ""things"" including a nice car, big house, and beautiful women.",Ask for a raise.,-0.00998008,3.122273191
"You are a new, young, female faculty member, and another female colleague warns you to expect “inappropriate comments” from a specific senior male faculty member.",Honest mistake!,-0.355187745,0.915476595
You are in conversation with colleagues who decide to go for happy hour at a bar on Fridays after work. You realize it excludes your colleagues with young children.,Fake a heart attack.,0.426355865,-0.516620626
"You are at a university function where you mention that you completed your PhD at this university and are now part of the faculty. In response, a Trustee said, “That's great that the university changes standards to allow people like you to complete a degree.”",That's what I get for Watching Keeping Up With The Kardashians.,-0.635214626,0.308928634
"You are a female faculty member who made a donation to the university women's fund. The university sends a thank you note to your faculty mailbox addressed to ""Ms. Jane Smith and Dr. John Jones"". Dr. John Jones is your husband, however you are also a “Dr.”.",Order a solution from Amazon.,-0.310693865,0.470177872
"You are a new, young, female faculty member, and another female colleague warns you to expect “inappropriate comments” from a specific senior male faculty member.","I always knew we were a barrel of monkeys working here, this seals it.",0.510621445,-0.398924451
You are a student in a class. Another student repeatedly addresses the female professor as Mrs. rather than Dr.,Post passive-aggressive sticky notes.,0.713664655,1.08467777
"You are a graduate student and you say to your office mate, ""It looks like we'll be having a 3rd graduate student in our office; he's from China."" Your office mate says, ""Yes, he can have the desk next to you! I probably won't be able to understand a word he says. I'm too busy to be interpreting all the time.""",Bring coffee for everyone with a special ingredient: laxatives.,-0.138091195,0.046459338
You are a female faculty member with a husband and children. You are asked by a respected senior colleague where your children go while you’re at conferences - as though your husband is somehow incapable of taking care of them.,Everybody is doing it.,0.458152179,1.008346395
"You are a faculty member speaking to your department head about the challenges of family-work balance. Your department head refers to his fellow senior female faculty, who had “made it to that level even though she had kids and a family.”",It looks like she stuck her finger in an electrical socket.,1,0.22587645
"You are a faculty member who realizes that senior faculty comment on gender imbalance with respect to service, but are unwilling to say something to the dean and other administrators.",High fives!!,0.096449638,0.316718427
"You are a female professor. A chaired professor in your department tells you, ""I believe a woman's place is in the home"".",Time to fight the patriarchy again!,-0.28153408,3.033673505
"You are in a meeting where, every time there is an unflattering statistic on equity, other faculty argue that this university is “special”.","Oh, I didn't expect that!",-0.088435821,0.604115854
"You are part of a faculty search committee meeting. A candidate is criticized because “her advisor was really the brains behind her dissertation research.” There is no evidence in her materials or letters that this is the case, and her advisor’s letter specifically mentions her innovative ideas.",Deny it ever happened.,-0.687817783,0.516726619
"You are in a group of students who notice a poster about computer science outreach at a local school. One student says, ""If you have the talent to do computer science--if you're gifted that way--you'll go into the field. We don't need to force people, especially girls who are just not interested.""",Gotta work on your tan.,0.483379374,0.163335553
"You are a potential job recruit and an African American. During the recruitment process someone discussing where to live says, “These are the bad neighborhoods…” You learn that the list is of every black neighborhood in the city.",Start updating your resume.,-0.381719058999999,0.403075811
"You are a female researcher working on a manuscript with a colleague at the end of your first pregnancy. Immediately after your child’s birth, this colleague sends emails pressuring you to finish the paper. He sends a two sentence email, ""How's motherhood? But more importantly, how's the paper?""",Speak up and voice the truth!,0.24319025,1.633568087
"You are at a project meeting with students and a faculty member. The faculty member says that we are all going to vote for the liberal candidate in an election, but you know that some of the students in the meeting are politically conservative.  ","Stare deadpan and say, ""And I'm yours.""",0.619027942,0.528575471
"You are white. You ask a black friend what they use for sun block and then say, ""Oh no, you don't need it.” Your friend says, “Yes, actually. I do.”",That's not cool.,1.521737544,1.655576056
"You are part of a hiring committee. When interviewing a very openly gay candidate, a faculty member makes a comment about how neat his hair and his clothes are.",Thanks for pointing out your ignorant assumption.,2.83772234,0.564584688
"You are in the audience at a talk given by a very popular faculty member. He makes several remarks on the kind of things you can get if you have your own business: ""things"" including a nice car, big house, and beautiful women.",Everybody is doing it.,0.171572875,0.125425215
"You are a female researcher working on a manuscript with a colleague at the end of your first pregnancy. Immediately after your child’s birth, this colleague sends emails pressuring you to finish the paper. He sends a two sentence email, ""How's motherhood? But more importantly, how's the paper?""",Hang your head in shame.,1.827788028,-0.097617696
"You are a member of a faculty committee discussing PhD student salaries. The salaries for male PhD students' spouses are not mentioned when discussing their stipend and scholarship, but the salaries of female PhD students’ spouses are.",Avoid eye contact and back away slowly.,-0.478262456,-0.291833329
"You are a working parent, who spends time with your kids in the weekends. Your department head asks you why haven’t you published much in the past year and then adds “Why don’t you hire a babysitter?”.","Excuse me, I was talking.",0.22587645,-0.75680975
"You are running a workshop on unconscious bias, where people work in groups to act out scenarios. Standing is important for this activity, in order to clearly see body signals. You ask everyone to stand, but you notice one group did not stand. You repeat the request and only then see one person is in a wheelchair.",Speak up and voice the truth!,0.392319038,-0.098386677
"You are in the audience at a talk given by a very popular faculty member. He makes several remarks on the kind of things you can get if you have your own business: ""things"" including a nice car, big house, and beautiful women.",Bring coffee for everyone with a special ingredient: laxatives.,0.267742215,0.163335553
"Imagine that every morning, you hear a Full Professor faculty in your department greet an Assistant Professor with a comment on her hair.",Play dead.,0.239779811,0.046459338
"You are a newly appointed Dean and you are visiting each department at faculty meetings to answer questions. A university professor asks you, ""What are you going to do about all of the Asians on campus?""",Thanks for the heads up about Professor Pervert. ,1.71846592,-0.771085447
"A male department head seems to be avoiding an underrepresented minority faculty member. Luckily, you, a faculty in the same department, notice and ask him about it. The department head says, ""I worry I'll say or do something wrong. Things seem so heated these days. I don't want to get in trouble.""",Bring coffee for everyone with a special ingredient: laxatives.,1.101724651,0.082407598
You are part of a committee reviewing applications to the PhD program. A recommendation letter for a female PhD applicant praises her for not crying like other girls after her undergraduate research was criticized by a senior faculty member.,Time to fight the patriarchy again!,1.27078252,1.08467777
You ask your new administrative assistant what her husband does.  She corrects you: her spouse is female.,Avoid eye contact and back away slowly.,1.528575471,0.308928634
"You are in a group of students who notice a poster about computer science outreach at a local school. One student says, ""If you have the talent to do computer science--if you're gifted that way--you'll go into the field. We don't need to force people, especially girls who are just not interested.""","Yes, stop talking, we have dredged through your speaking for several minutes now.",3.850059953,0.934146463
"You are an accomplished female researcher. But since you gave birth 1.5 years ago, one of your senior colleagues will talk to you only about his grandchildren and your child.",Play dead.,-0.248655564,-0.380972058
You hear a senior colleague tell another senior colleague that she was hired because she was so pretty.,Have you researched that for a fact?,-0.607285446,0.462502709
"You are co-teaching a course where students use computers in class and one student is typing with only one hand. You had previously noticed this student had a disabled hand and was only typing with the other. Your co-teacher said to the student, ""Why aren't you using two hands? Use two hands!""",Ask Siri what to do.,-0.291833329,0.171572875
"You are a minority junior faculty member, and you were just interrupted again at faculty meeting.","Yes, stop talking, we have dredged through your speaking for several minutes now.",1.992864417,0.506419768
"You are the husband of a female professor. At a department party, a male colleague of your wife says to you, “She’s doing great work but she’s moving too fast. You should slow her down.”",Stroke their ego. A little brown-nosing never hurts.,1.107640583,0.24319025
"You are a student in a class. During the first week of class the professor asks for volunteers to be small group leaders. Three of the seven volunteers are Asian. After surveying the volunteers, the professor adds another comment: ""This role requires excellent communication skills.""",That's not a fair assumption at all.,-0.474841766,0.901613323
"You are a faculty member attending an invitation-only meeting with a distinguished visitor. There are 20 faculty members in attendance, and only one is a woman.","Excuse me, Get me my coffee now!",2.934146463,0.426355865
"You are a female job applicant to a university. During your interview, an interviewer says “We’re setting up a meeting for you in the medical school since we know that women always like applied research.”","Screw that, get a clue and understand girls can code too.",0.256538464,1.856832327
"Imagine that every morning, you hear a Full Professor faculty in your department greet an Assistant Professor with a comment on her hair.",Accept it and move on.,0.714271951,2.331818808
You are part of a committee reviewing applications to the PhD program. A recommendation letter for a female PhD applicant praises her for not crying like other girls after her undergraduate research was criticized by a senior faculty member.,Tell them the devil made you do it.,1.050316468,-0.633050828
"You are African American and a colleague asks if you know someone and then says, “I thought you’d know her since she’s African American.”",That's not a fair assumption at all.,0.202151097,1.836958236
"You are a young faculty member, and students often mistake you for the TA on the first day of class when you’re co-teaching with a more senior colleague.  ",It is type with one hand day.,-0.05291336,0.228914553
You are faculty member heading into a meeting for tenured faculty. A senior colleague asks you why you are there. You have been tenured for five years and have attended this meeting with this senior colleague each year since.,We need to talk about boundaries.,-0.496375098,0.050316468
"You are a graduate student whose faculty advisor says to you, “A postdoc is always a good idea, unless you are married.”","It's about time you retire, huh?",2.07100844,0.069470069
"You are a junior faculty member. You walk into a meeting and feel like more senior faculty are watching what you do and when, and judging how you speak—like you are being evaluated the entire time. ","Stare deadpan and say, ""And I'm yours.""",0.22587645,-0.224903099
"You are a new, young, female faculty member, and another female colleague warns you to expect “inappropriate comments” from a specific senior male faculty member.",Have you researched that for a fact?,1.163335553,0.915476595
"You are white. You ask a black friend what they use for sun block and then say, ""Oh no, you don't need it.” Your friend says, “Yes, actually. I do.”",Just go with your gut and should be fine.,-0.549193338,1.772832285
You are in a meeting where your department head says: “Making demands to junior faculty is not gender neutral. There are demands that are not part of man’s life.”,It looks like she stuck her finger in an electrical socket.,1.261990408,0.173017005
"You are the husband of a female professor. At a department party, a male colleague of your wife says to you, “She’s doing great work but she’s moving too fast. You should slow her down.”",Start a slow clap.,-0.356516243,-0.210312197
"You are a married female faculty member considering a job position. Someone from that department says to you, “I thought you’d accept this position because we found a good position for your husband.”",That's not cool.,-0.093837232,1.416689128
"You are a potential job recruit and an African American. During the recruitment process someone discussing where to live says, “These are the bad neighborhoods…” You learn that the list is of every black neighborhood in the city.",Bring in donuts.,-0.5777684,-0.259906756
"You are a female professor. A chaired professor in your department tells you, ""I believe a woman's place is in the home"".",It looks like she stuck her finger in an electrical socket.,1.364293668,-0.094416833
"You are a faculty member who realizes that senior faculty comment on gender imbalance with respect to service, but are unwilling to say something to the dean and other administrators.",Deny it ever happened.,1.372482595,-0.23510733
You are a faculty member discussing diversity with a colleague. He tells you: “I don’t need to do more because I have advised 3 black students before.” This was over a 35-year career span.,Claim you were hacked.,-0.269799054,-0.042592554
You are part of a department where a loud extrovert was praised for work that five other people had contributed to. You sent an email to the department chair explaining the contributions of the five other people. Then the extrovert was praised again.  And again.,Ask for a raise.,-0.358224363,-0.166572927
"You are part of a collaborative project. You keep describing a phenomenon with a term that you were unaware carried sexual innuendo. Your two collaborators didn't bother to tell you until you had given a public talk, and an outside colleague ""kindly"" mentions it during a banquet dinner in front of everyone.",It is type with one hand day.,-0.065308229,-0.189775758
"You are a faculty member attending an invitation-only meeting with a distinguished visitor. There are 20 faculty members in attendance, and only one is a woman.",Bring in donuts.,-1.398227702,0.168664672
"You are a job applicant who graduated from a university that isn’t top rated, and the interviewer says, “We only interview people from top schools.”","Yes, stop talking, we have dredged through your speaking for several minutes now.",2.348516283,0.031295167
"You are in the audience at a talk given by a very popular faculty member. He makes several remarks on the kind of things you can get if you have your own business: ""things"" including a nice car, big house, and beautiful women.",Put up your dukes and threaten to fight.,1.706358371,-0.154700538
You are a female faculty member with a husband and children. You are asked by a respected senior colleague where your children go while you’re at conferences - as though your husband is somehow incapable of taking care of them.,Order a solution from Amazon.,-0.913988081,-0.584493936
"You are at a university function where you mention that you completed your PhD at this university and are now part of the faculty. In response, a Trustee said, “That's great that the university changes standards to allow people like you to complete a degree.”",Excuse me? That's super rude.,-1.208216159,5.918334001
"You are a faculty member who recently received a prestigious external award. While talking to a colleague about the department head search, he says: ""We are going to have to recruit someone externally because there is nobody here who has the necessary external notoriety for this prestigious position.”",That's what I get for Watching Keeping Up With The Kardashians.,0.173017005,-0.144926884
"You are a graduate student whose faculty advisor says to you, “A postdoc is always a good idea, unless you are married.”",Everybody is doing it.,0.664080202,0.58137808
"You are a young faculty member, and students often mistake you for the TA on the first day of class when you’re co-teaching with a more senior colleague.  ","Yeah, we are truly lucky.",-1.144179554,-0.465908612
"You are a young female assistant professor. A senior male colleague describes how, when he was an assistant professor, he used to work 80 hours per week, implying that you are not working enough hours.",Thanks for pointing out your ignorant assumption.,0.303154498,1.231467359
"You are the husband of a female professor. At a department party, a male colleague of your wife says to you, “She’s doing great work but she’s moving too fast. You should slow her down.”",Time to fight the patriarchy again!,-0.011178753,2.284314129
"You are in a group of students who notice a poster about computer science outreach at a local school. One student says, ""If you have the talent to do computer science--if you're gifted that way--you'll go into the field. We don't need to force people, especially girls who are just not interested.""",Tell them the devil made you do it.,1.372482595,-0.210312197
Your colleague was very active in LGBT groups and often mentioned her work with the LGBT community; clearly this was very important to her. You assumed she was gay. She recently got married to a guy.,"Stare deadpan and say, ""And I'm yours.""",0.944949537,0.032147945
"You are a faculty member at a holiday party. Several years before, a senior faculty member told you that you were hired because you’re attractive. At the holiday party, this same faculty member hits on you. You’re married and so is he.",Thanks for the heads up about Professor Pervert. ,0.610692016999999,0.114207006
"You are a potential job recruit and an African American. During the recruitment process someone discussing where to live says, “These are the bad neighborhoods…” You learn that the list is of every black neighborhood in the city.","I always knew we were a barrel of monkeys working here, this seals it.",2.783614051,-0.41862192
"You are running a workshop on unconscious bias, where people work in groups to act out scenarios. Standing is important for this activity, in order to clearly see body signals. You ask everyone to stand, but you notice one group did not stand. You repeat the request and only then see one person is in a wheelchair.","Screw that, get a clue and understand girls can code too.",2.221436526,-0.420624395
"You are a female job applicant to a university. During your interview, an interviewer says “We’re setting up a meeting for you in the medical school since we know that women always like applied research.”","It's about time you retire, huh?",1.94094565,-0.47581843
"You are running a workshop on unconscious bias, where people work in groups to act out scenarios. Standing is important for this activity, in order to clearly see body signals. You ask everyone to stand, but you notice one group did not stand. You repeat the request and only then see one person is in a wheelchair.",Bring coffee for everyone with a special ingredient: laxatives.,4.620513167,-0.47021466
"You are a female professor. A chaired professor in your department tells you, ""I believe a woman's place is in the home"".",Gotta work on your tan.,1.533350713,-0.317853165
"You are at a project meeting with students and a faculty member. The faculty member says that we are all going to vote for the liberal candidate in an election, but you know that some of the students in the meeting are politically conservative.  ",Curl up into the fetal position.,-0.05905435,-0.781740769
"You are at a university function where you mention that you completed your PhD at this university and are now part of the faculty. In response, a Trustee said, “That's great that the university changes standards to allow people like you to complete a degree.”",Post passive-aggressive sticky notes.,1.791783841,-0.781740769
"You are in a meeting to discuss diversity-related issues. A high-level administrator at the university states that a problem with the #MeToo movement is that now women want to ""jump on the bandwagon"" and are falsely accusing men of sexual assault.","Excuse me, I was talking.",1.138531116,0.191056997
"You are a student in a class. During the first week of class the professor asks for volunteers to be small group leaders. Three of the seven volunteers are Asian. After surveying the volunteers, the professor adds another comment: ""This role requires excellent communication skills.""",That's not cool.,1.174772944,0.231834988
"You are a faculty member present when a high level staff member is having a conversation with a tenured faculty member about their children.  Another colleague hears and asks the staff member, ""Oh, does your daughter go to Ellis (an expensive, private school) too?  I thought she'd be in public school.""",I am a big girl and can handle it.,0.763095983,0.855742701
"You are a junior faculty member. You walk into a meeting and feel like more senior faculty are watching what you do and when, and judging how you speak—like you are being evaluated the entire time. ",Go take an emergency shower because you feel unclean.,-0.241225363,-0.830116592
"You are a young female assistant professor. A senior male colleague describes how, when he was an assistant professor, he used to work 80 hours per week, implying that you are not working enough hours.",Start a slow clap.,2.364293668,0.953081384
You are a parent. You have been told by your department head that you should bring your kids to work and let them play in your office while you work instead of taking them to daycare.,Play dead.,0.086011919,-0.721597328
"You are a faculty member who recently received a prestigious external award. While talking to a colleague about the department head search, he says: ""We are going to have to recruit someone externally because there is nobody here who has the necessary external notoriety for this prestigious position.”",Accept it and move on.,-1.270634804,3.579375605
You are a faculty member discussing diversity with a colleague. He tells you: “I don’t need to do more because I have advised 3 black students before.” This was over a 35-year career span.,Make crazy eyes until they wet their pants.,1.768220766,-0.935704111
You are part of a committee reviewing applications to the PhD program. A recommendation letter for a female PhD applicant praises her for not crying like other girls after her undergraduate research was criticized by a senior faculty member.,Why would you think that?,0.183503419,-0.014623229
"You are a faculty member present when a high level staff member is having a conversation with a tenured faculty member about their children.  Another colleague hears and asks the staff member, ""Oh, does your daughter go to Ellis (an expensive, private school) too?  I thought she'd be in public school.""","Excuse me, I was talking.",1.184530438,0.499616008
"You are a minority junior faculty member, and you were just interrupted again at faculty meeting.","As long as you act responsibly, you'll be fine.",-1.698370482,2.725126923
"You are a job applicant who graduated from a university that isn’t top rated, and the interviewer says, “We only interview people from top schools.”","It's about time you retire, huh?",3.066330243,-0.154700538
Your colleague was very active in LGBT groups and often mentioned her work with the LGBT community; clearly this was very important to her. You assumed she was gay. She recently got married to a guy.,I'm going to accuse you all of being insensitive jerks.,3.492749973,0.29901055
"You are an accomplished female researcher. But since you gave birth 1.5 years ago, one of your senior colleagues will talk to you only about his grandchildren and your child.",Thanks for the heads up about Professor Pervert. ,1.637009706,-0.41862192
You are faculty member heading into a meeting for tenured faculty. A senior colleague asks you why you are there. You have been tenured for five years and have attended this meeting with this senior colleague each year since.,"That's so awesome, congratulations!",-0.105951055,1.811166334
You are a female faculty member with a husband and children. You are asked by a respected senior colleague where your children go while you’re at conferences - as though your husband is somehow incapable of taking care of them.,It looks like she stuck her finger in an electrical socket.,1.443677416,-0.416631024
You are a parent. You have been told by your department head that you should bring your kids to work and let them play in your office while you work instead of taking them to daycare.,I'm not touching this one.,0.446847479,0.168664672
You are a student in a class. Another student repeatedly addresses the female professor as Mrs. rather than Dr.,"That's so awesome, congratulations!",-0.545898347,-0.154700538
"You are a member of a faculty committee discussing PhD student salaries. The salaries for male PhD students' spouses are not mentioned when discussing their stipend and scholarship, but the salaries of female PhD students’ spouses are.",Curl up into the fetal position.,-0.364392885,-0.621335939
"You are a female seminar speaker and someone says to you, “This year we had a rule that half of the seminar speakers had to be women.”",Throw water on the person's face!,3.426740378,-0.23510733
"You are a married female faculty member considering a job position. Someone from that department says to you, “I thought you’d accept this position because we found a good position for your husband.”",We need to talk about boundaries.,0.408594815,2.221436526
"You are a potential job recruit and an African American. During the recruitment process someone discussing where to live says, “These are the bad neighborhoods…” You learn that the list is of every black neighborhood in the city.",I'm not touching this one.,2.297827113,1.611564179
"You are a potential job recruit and an African American. During the recruitment process someone discussing where to live says, “These are the bad neighborhoods…” You learn that the list is of every black neighborhood in the city.",Accept it and move on.,3.211564179,0.552923188
You are talking with colleagues when one them announces to everyone that he is a swinger.,That's not a fair assumption at all.,1.326355865,1.636294064
"You are the husband of a female professor. At a department party, a male colleague of your wife says to you, “She’s doing great work but she’s moving too fast. You should slow her down.”",Play dead.,1.171572875,0.792319038
You are a faculty member discussing diversity with a colleague. He tells you: “I don’t need to do more because I have advised 3 black students before.” This was over a 35-year career span.,"Excuse me, I was talking.",3.89001992,1.297827113
"You are a female job applicant to a university. During your interview, an interviewer says “We’re setting up a meeting for you in the medical school since we know that women always like applied research.”",Laugh out loud and then abruptly stop.,0.237677449,2.363339973
"You are a job applicant who graduated from a university that isn’t top rated, and the interviewer says, “We only interview people from top schools.”","Sounds kind of weird, don't you think?",3.40910977,2.032051661
You are talking with colleagues when one them announces to everyone that he is a swinger.,Excuse me? That's super rude.,1.498648895,0.926679947
You are a female faculty member. Someone in the department assumes you are an administrative assistant.,Start updating your resume.,0.350409864,3.526355865
"You are a married female faculty member considering a job position. Someone from that department says to you, “I thought you’d accept this position because we found a good position for your husband.”",Claim you were hacked.,0.68337521,0.211564179
You are in a meeting where your department head says: “Making demands to junior faculty is not gender neutral. There are demands that are not part of man’s life.”,Channel your inner Wonder Woman.,2.09001992,2.097827113
"You are a graduate student whose faculty advisor says to you, “A postdoc is always a good idea, unless you are married.”",Time to fight the patriarchy again!,0.632051661,3.259824575
"You are a member of a faculty committee discussing PhD student salaries. The salaries for male PhD students' spouses are not mentioned when discussing their stipend and scholarship, but the salaries of female PhD students’ spouses are.",It looks like she stuck her finger in an electrical socket.,2.464466094,1.191681084
You ask your new administrative assistant what her husband does.  She corrects you: her spouse is female.,Write your local congressperson.,2.09001992,0.450490243
"You are a married female faculty member considering a job position. Someone from that department says to you, “I thought you’d accept this position because we found a good position for your husband.”",A loud boo always works.,1.450641131,2.775255129
"While discussing the University President’s postdoc minority program, comments showed an implicit assumption that the candidates will be of lower quality.",Just go with your gut and should be fine.,1.038452737,1.450490243
"You are a member of a faculty committee discussing PhD student salaries. The salaries for male PhD students' spouses are not mentioned when discussing their stipend and scholarship, but the salaries of female PhD students’ spouses are.",Everybody is doing it.,0.552923188,0.006256115
"You are a graduate student whose faculty advisor says to you, “A postdoc is always a good idea, unless you are married.”",I feel we will do well on this.,0.698148783,4.526355865
"You are a faculty member present when a high level staff member is having a conversation with a tenured faculty member about their children.  Another colleague hears and asks the staff member, ""Oh, does your daughter go to Ellis (an expensive, private school) too?  I thought she'd be in public school.""",Claim you were hacked.,1.850423759,0.519027942
"You are a pregnant faculty member, and a senior colleague remarks that you are ""doing your duty for the species.""",Avoid eye contact and back away slowly.,4.363339973,2.896159519
"You are a young faculty member, and students often mistake you for the TA on the first day of class when you’re co-teaching with a more senior colleague.  ","Okay, everyone back in their seats.",0.025112615,4.896159519
"You are a female employee applying for a promotion. During your application process, your next level manager repeatedly suggests that you might be too young for the job, even though all of your male predecessors had received this promotion at around the same career stage with no question of their ""age"".",I am a big girl and can handle it.,0.550409864,2.928914553
"You are a faculty member at the faculty teaching awards for your college. Despite the many female faculties in the college who are eligible for the award, for the fifteenth year in a row, all the awards are won by men.","Stare deadpan and say, ""And I'm yours.""",2.038452737,1.297827113
"You are part of a collaborative project. You keep describing a phenomenon with a term that you were unaware carried sexual innuendo. Your two collaborators didn't bother to tell you until you had given a public talk, and an outside colleague ""kindly"" mentions it during a banquet dinner in front of everyone.","Sounds kind of weird, don't you think?",3.963339973,3.156832327
You are a female professor whose students routinely bump into you on campus and are not courteous in the hallways. Your male colleagues tell you that they don't have this problem.,Deny it ever happened.,5.704554885,1.883424911
"You are running a workshop on unconscious bias, where people work in groups to act out scenarios. Standing is important for this activity, in order to clearly see body signals. You ask everyone to stand, but you notice one group did not stand. You repeat the request and only then see one person is in a wheelchair.",Order a solution from Amazon.,0.611564179,1.379473725
"You are part of a collaborative project. You keep describing a phenomenon with a term that you were unaware carried sexual innuendo. Your two collaborators didn't bother to tell you until you had given a public talk, and an outside colleague ""kindly"" mentions it during a banquet dinner in front of everyone.",Time to fight the patriarchy again!,1.097827113,0.926679947
"You are part of a faculty search committee meeting. A candidate is criticized because “her advisor was really the brains behind her dissertation research.” There is no evidence in her materials or letters that this is the case, and her advisor’s letter specifically mentions her innovative ideas.","Screw that, get a clue and understand girls can code too.",3.038452737,0.608835008
You are part of a committee reviewing applications to the PhD program. A recommendation letter for a female PhD applicant praises her for not crying like other girls after her undergraduate research was criticized by a senior faculty member.,Can I buy a large teddy bear for you for Christmas?,1.211564179,0.783409788
"You are running a workshop on unconscious bias, where people work in groups to act out scenarios. Standing is important for this activity, in order to clearly see body signals. You ask everyone to stand, but you notice one group did not stand. You repeat the request and only then see one person is in a wheelchair.","Excuse me, I was talking.",4.354248689,0.89001992
"While discussing the University President’s postdoc minority program, comments showed an implicit assumption that the candidates will be of lower quality.",Blame it on someone who already quit.,1.928914553,-0.280972058
You are a female faculty member with a husband and children. You are asked by a respected senior colleague where your children go while you’re at conferences - as though your husband is somehow incapable of taking care of them.,Avoid eye contact and back away slowly.,4.876461594,0.166849822
"You are a female seminar speaker and someone says to you, “This year we had a rule that half of the seminar speakers had to be women.”",Play dead.,3.51964915,-0.28997992
"Imagine that every morning, you hear a Full Professor faculty in your department greet an Assistant Professor with a comment on her hair.",Open mouth. Insert both feet.,2.766849822,1.650641131
"Imagine that every morning, you hear a Full Professor faculty in your department greet an Assistant Professor with a comment on her hair.","Yeah, we are truly lucky.",0.238452737,0.928914553
You ask your new administrative assistant what her husband does.  She corrects you: her spouse is female.,"It's about time you retire, huh?",2.850423759,1.583409788
"You are a female faculty member chairing a hiring committee with all male committee members. You got behind in work when a friend was near death in the hospital. When you arrived at the meeting frazzled, the committee members got on your case and then said, ""Now you are going to accuse us of discriminating.""",Start mentally drafting your letter of resignation.,1.297827113,3.259824575
"You are an accomplished female researcher. But since you gave birth 1.5 years ago, one of your senior colleagues will talk to you only about his grandchildren and your child.",Claim you were hacked.,0.51964915,0.719027942
"You are part of a hiring committee. When interviewing a very openly gay candidate, a faculty member makes a comment about how neat his hair and his clothes are.","Say, ""I'll be right back."" Lie.",0.81846592,0.719027942
"You are a faculty member present when a high level staff member is having a conversation with a tenured faculty member about their children.  Another colleague hears and asks the staff member, ""Oh, does your daughter go to Ellis (an expensive, private school) too?  I thought she'd be in public school.""",Well I can see this will be nothing but a show.,2.526355865,4.258359214
You are a female faculty member with a husband and children. You are asked by a respected senior colleague where your children go while you’re at conferences - as though your husband is somehow incapable of taking care of them.,Well we don't know that for sure.,2.032051661,2.084524053
"You are a working parent, who spends time with your kids in the weekends. Your department head asks you why haven’t you published much in the past year and then adds “Why don’t you hire a babysitter?”.",Go take an emergency shower because you feel unclean.,5.292893219,0.450490243
You are a female junior African American professor and a senior male professor tells you that your hair looks better now that it is blond.,"Say, ""I'll be right back."" Lie.",1.779473725,0.991681084
"You are a young faculty member, and students often mistake you for the TA on the first day of class when you’re co-teaching with a more senior colleague.  ",Can I buy a large teddy bear for you for Christmas?,-0.828427125,2.812532723
"You are an employee who realizes that, with respect to diversity and equity, senior administrators seem to have very little idea what best practice is.",Feminism at its best.,1.719027942,1.276461594
"You are a single woman applying to a potential job in Pittsburgh. Someone says to you, “Pittsburgh is a great place to raise a family.”","That's ok, I accept that.",2.450641131,4.926679947
"You are part of a collaborative project. You keep describing a phenomenon with a term that you were unaware carried sexual innuendo. Your two collaborators didn't bother to tell you until you had given a public talk, and an outside colleague ""kindly"" mentions it during a banquet dinner in front of everyone.","Yes, stop talking, we have dredged through your speaking for several minutes now.",1.450490243,0.336435787
You have delayed speech (kind of like a stutter).  Another colleague finishes your sentences or jumps in and speaks during your pauses.,"Stare deadpan and say, ""And I'm yours.""",2.083424911,1.519027942
"You are a new, young, female faculty member, and another female colleague warns you to expect “inappropriate comments” from a specific senior male faculty member.",We need to talk about boundaries.,2.71002008,5.326355865
"Imagine that every morning, you hear a Full Professor faculty in your department greet an Assistant Professor with a comment on her hair.",I am a big girl and can handle it.,0.876461594,4.156832327
"You are a faculty member who realizes that senior faculty comment on gender imbalance with respect to service, but are unwilling to say something to the dean and other administrators.","It's about time you retire, huh?",-0.698717738,0.0355483
"You are a job applicant who graduated from a university that isn’t top rated, and the interviewer says, “We only interview people from top schools.”","Trust me, you wouldn't want that.",-0.036660027,0.698148783
"You are part of a hiring committee. When interviewing a very openly gay candidate, a faculty member makes a comment about how neat his hair and his clothes are.",Everybody is doing it.,0.450490243,0.917792999
"You are at a university function where you mention that you completed your PhD at this university and are now part of the faculty. In response, a Trustee said, “That's great that the university changes standards to allow people like you to complete a degree.”",I'm not touching this one.,-1.007680962,1.898148783
"You are a student in a class. During the first week of class the professor asks for volunteers to be small group leaders. Three of the seven volunteers are Asian. After surveying the volunteers, the professor adds another comment: ""This role requires excellent communication skills.""",Claim you were hacked.,-0.449489743,-0.121320344
